movieId,title,release_year,item_age_years,is_new_release,num_genres,primary_genre,genre_no_genres_listed,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_imax,genre_musical,genre_mystery,genre_romance,genre_sci_fi,genre_thriller,genre_war,genre_western,num_ratings,avg_rating,median_rating,rating_std,popularity_percentile,recent_avg_rating,rating_trend,num_tags,top_tag,imdb_id,tmdb_id,feature_version,computed_at
27178,In July (Im Juli) (2000),2000.0,18.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,177858,3716.0,20260720174820,2026-07-20T17:48:20.005265
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),1998.0,20.0,False,4,Adventure,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4.0,4.0,0.0,0.4222438924245534,4.0,0.0,0,,181627,21348.0,20260720174820,2026-07-20T17:48:20.005265
27193,Taxi 2 (2000),2000.0,18.0,False,2,Action,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.875,4.0,1.1086778913041724,0.5981831246150687,5.0,1.125,0,,183869,2332.0,20260720174820,2026-07-20T17:48:20.005265
27246,If These Walls Could Talk 2 (2000),2000.0,18.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,206036,28031.0,20260720174820,2026-07-20T17:48:20.005265
27251,"10th Kingdom, The (2000)",2000.0,18.0,False,3,Adventure,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.75,2.75,2.4748737341529163,0.4222438924245534,2.75,0.0,0,,207275,110147.0,20260720174820,2026-07-20T17:48:20.005265
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",1999.0,19.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,209463,43423.0,20260720174820,2026-07-20T17:48:20.005265
27266,2046 (2004),2004.0,14.0,False,4,Drama,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,7,4.071428571428571,4.0,0.3450327796711772,0.71160952576473,4.0,-0.0714285714285711,0,,212712,844.0,20260720174820,2026-07-20T17:48:20.005265
27306,Bartleby (2001),2001.0,17.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5,1.5,0.0,0.1787620611784028,1.5,0.0,0,,230025,53048.0,20260720174820,2026-07-20T17:48:20.005265
27311,Batman Beyond: Return of the Joker (2000),2000.0,18.0,False,5,Action,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3.5,3.5,1.5,0.5299219872716074,3.5,0.0,0,,233298,16234.0,20260720174820,2026-07-20T17:48:20.005265
27317,Audition (Ôdishon) (1999),1999.0,19.0,False,5,Drama,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,6,3.75,3.75,0.5244044240850758,0.6809690002052966,3.0,-0.75,0,,235198,11075.0,20260720174820,2026-07-20T17:48:20.005265
27320,"Nine Lives of Tomas Katz, The (2000)",2000.0,18.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,235618,16171.0,20260720174820,2026-07-20T17:48:20.005265
27328,Monday (2000),2000.0,18.0,False,5,Action,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,239655,36246.0,20260720174820,2026-07-20T17:48:20.005265
27329,Paradise Lost 2: Revelations (2000),2000.0,18.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,239894,17208.0,20260720174820,2026-07-20T17:48:20.005265
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),2002.0,16.0,False,3,Adventure,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4.0,4.0,0.5,0.5299219872716074,4.0,0.0,0,,250223,2899.0,20260720174820,2026-07-20T17:48:20.005265
27369,Daria: Is It Fall Yet? (2000),2000.0,18.0,False,2,Animation,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,250440,44756.0,20260720174820,2026-07-20T17:48:20.005265
27370,Late Night Shopping (2001),2001.0,17.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,250491,18088.0,20260720174820,2026-07-20T17:48:20.005265
27373,61* (2001),2001.0,17.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,250934,20536.0,20260720174820,2026-07-20T17:48:20.005265
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),2000.0,18.0,False,5,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,4,4.25,4.5,0.957427107756338,0.5981831246150687,3.0,-1.25,0,,260991,2440.0,20260720174820,2026-07-20T17:48:20.005265
27408,Ripley's Game (2002),2002.0,16.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3.333333333333333,3.5,0.7637626158259733,0.5299219872716074,3.333333333333333,0.0,0,,265651,10955.0,20260720174820,2026-07-20T17:48:20.005265
27416,Jalla! Jalla! (2000),2000.0,18.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3.75,3.75,0.3535533905932738,0.4222438924245534,3.75,0.0,0,,269389,10978.0,20260720174820,2026-07-20T17:48:20.005265
27420,Teknolust (2002),2002.0,16.0,False,4,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,270688,81540.0,20260720174820,2026-07-20T17:48:20.005265
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",2001.0,17.0,False,3,Action,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,271946,11847.0,20260720174820,2026-07-20T17:48:20.005265
27434,Darkness (2002),2002.0,16.0,False,2,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1.5,1.5,1.0,0.5299219872716074,1.5,0.0,0,,273517,11056.0,20260720174820,2026-07-20T17:48:20.005265
27441,Blood: The Last Vampire (2000),2000.0,18.0,False,3,Action,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.25,3.25,1.0606601717798212,0.4222438924245534,3.25,0.0,0,,275230,919.0,20260720174820,2026-07-20T17:48:20.005265
27450,Blueberry (2004),2004.0,14.0,False,2,Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,276830,10046.0,20260720174820,2026-07-20T17:48:20.005265
27473,American Psycho II: All American Girl (2002),2002.0,16.0,False,5,Comedy,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,283877,10726.0,20260720174820,2026-07-20T17:48:20.005265
27478,Ali G Indahouse (2002),2002.0,16.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,3.5,0.8660254037844386,0.5299219872716074,3.0,0.0,0,,284837,9298.0,20260720174820,2026-07-20T17:48:20.005265
27480,Dead or Alive 2: Tôbôsha (2000),2000.0,18.0,False,3,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,285005,13899.0,20260720174820,2026-07-20T17:48:20.005265
27482,Cube 2: Hypercube (2002),2002.0,16.0,False,3,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,3.75,3.75,1.0606601717798212,0.4222438924245534,3.75,0.0,0,,285492,437.0,20260720174820,2026-07-20T17:48:20.005265
27491,Pulse (Kairo) (2001),2001.0,17.0,False,3,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,286751,27324.0,20260720174820,2026-07-20T17:48:20.005265
27513,Dog Days (Hundstage) (2001),2001.0,17.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,290661,9025.0,20260720174820,2026-07-20T17:48:20.005265
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),2001.0,17.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,293715,11178.0,20260720174820,2026-07-20T17:48:20.005265
27537,Nothing (2003),2003.0,15.0,False,4,Comedy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,298482,10981.0,20260720174820,2026-07-20T17:48:20.005265
27539,Undertaking Betty (Plots with a View) (2002),2002.0,16.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,298504,10918.0,20260720174820,2026-07-20T17:48:20.005265
27549,Dead or Alive: Final (2002),2002.0,16.0,False,5,Comedy,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1.5,1.5,0.0,0.1787620611784028,1.5,0.0,0,,301167,36222.0,20260720174820,2026-07-20T17:48:20.005265
27555,Fubar (2002),2002.0,16.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.75,3.75,1.0606601717798212,0.4222438924245534,3.75,0.0,0,,302585,13984.0,20260720174820,2026-07-20T17:48:20.005265
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",2001.0,17.0,False,3,Comedy,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,4.333333333333333,4.5,0.2886751345948127,0.5299219872716074,4.333333333333333,0.0,0,,304262,16184.0,20260720174820,2026-07-20T17:48:20.005265
27584,Dead End (2003),2003.0,15.0,False,4,Comedy,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,3.5,3.5,0.7071067811865476,0.4222438924245534,3.5,0.0,0,,308152,11427.0,20260720174820,2026-07-20T17:48:20.005265
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),2002.0,16.0,False,2,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.8,4.0,0.8366600265340756,0.6449907616505851,5.0,1.2000000000000002,0,,310775,4689.0,20260720174820,2026-07-20T17:48:20.005265
27595,Jesus Christ Vampire Hunter (2001),2001.0,17.0,False,4,Action,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.5,0.5,0.0,0.1787620611784028,0.5,0.0,0,,311361,16209.0,20260720174820,2026-07-20T17:48:20.005265
27604,Suicide Club (Jisatsu saakuru) (2001),2001.0,17.0,False,3,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,3.125,3.0,0.2499999999999999,0.5981831246150687,3.0,-0.125,0,,312843,12720.0,20260720174820,2026-07-20T17:48:20.005265
27611,Battlestar Galactica (2003),2003.0,15.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,3.8157894736842106,4.0,1.238396435312276,0.8641449394374872,3.75,-0.0657894736842106,0,,314979,206216.0,20260720174820,2026-07-20T17:48:20.005265
27618,"Sound of Thunder, A (2005)",2005.0,13.0,False,5,Action,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2.75,2.75,1.0606601717798212,0.4222438924245534,2.75,0.0,0,,318081,10077.0,20260720174820,2026-07-20T17:48:20.005265
27619,"Lion King 1½, The (2004)",2004.0,14.0,False,4,Adventure,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5,4.5,0.0,0.4222438924245534,4.5,0.0,0,,318403,11430.0,20260720174820,2026-07-20T17:48:20.005265
27627,Oasis (2002),2002.0,16.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,320193,26955.0,20260720174820,2026-07-20T17:48:20.005265
27644,Remember Me (Ricordati di me) (2003),2003.0,15.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,323807,38970.0,20260720174820,2026-07-20T17:48:20.005265
27660,"Animatrix, The (2003)",2003.0,15.0,False,4,Action,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20,3.7,4.0,0.8645047258706176,0.870098542393759,3.6,-0.1,6,Matrix,328832,55931.0,20260720174820,2026-07-20T17:48:20.005265
27664,"Brown Bunny, The (2003)",2003.0,15.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.25,3.25,0.3535533905932738,0.4222438924245534,3.25,0.0,0,,330099,12703.0,20260720174820,2026-07-20T17:48:20.005265
27667,Ju-on: The Curse (2000),2000.0,18.0,False,1,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,330500,32250.0,20260720174820,2026-07-20T17:48:20.005265
27674,11:14 (2003),2003.0,15.0,False,5,Comedy,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4,3.75,4.0,0.5,0.5981831246150687,4.0,0.25,0,,331811,9282.0,20260720174820,2026-07-20T17:48:20.005265
27683,Tremors 4: The Legend Begins (2004),2004.0,14.0,False,6,Action,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,334541,10891.0,20260720174820,2026-07-20T17:48:20.005265
27685,Bring It On Again (2004),2004.0,14.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.75,1.75,0.3535533905932738,0.4222438924245534,1.75,0.0,0,,334965,12540.0,20260720174820,2026-07-20T17:48:20.005265
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",2004.0,14.0,False,3,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,337103,60672.0,20260720174820,2026-07-20T17:48:20.005265
27692,And Starring Pancho Villa as Himself (2003),2003.0,15.0,False,4,Action,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,337824,24241.0,20260720174820,2026-07-20T17:48:20.005265
27695,Nicotina (2003),2003.0,15.0,False,3,Action,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,337930,11556.0,20260720174820,2026-07-20T17:48:20.005265
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),2003.0,15.0,False,4,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,338763,3177.0,20260720174820,2026-07-20T17:48:20.005265
27705,In Hell (2003),2003.0,15.0,False,3,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.5,1.5,0.0,0.1787620611784028,1.5,0.0,0,,339135,19277.0,20260720174820,2026-07-20T17:48:20.005265
27706,Lemony Snicket's A Series of Unfortunate Events (2004),2004.0,14.0,False,4,Adventure,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,3.16,3.5,0.7999999999999998,0.894220899199343,3.25,0.0899999999999998,5,Jim Carrey,339291,11774.0,20260720174820,2026-07-20T17:48:20.005265
27708,Helen of Troy (2003),2003.0,15.0,False,4,Action,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,340477,19341.0,20260720174820,2026-07-20T17:48:20.005265
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",2003.0,15.0,False,4,Comedy,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,342492,4972.0,20260720174820,2026-07-20T17:48:20.005265
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",2004.0,14.0,False,4,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,3.6666666666666665,3.5,0.752772652709081,0.6809690002052966,3.0,-0.6666666666666665,0,,344510,2841.0,20260720174820,2026-07-20T17:48:20.005265
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),2003.0,15.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4.166666666666667,4.0,0.7637626158259733,0.5299219872716074,4.166666666666667,0.0,0,,345549,11606.0,20260720174820,2026-07-20T17:48:20.005265
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),2004.0,14.0,False,5,Action,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,2.1666666666666665,3.0,1.4433756729740643,0.5299219872716074,2.1666666666666665,0.0,0,,347246,12140.0,20260720174820,2026-07-20T17:48:20.005265
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",2002.0,16.0,False,4,Adventure,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3.75,3.5,0.5976143046671968,0.7376822007801273,3.75,0.0,1,In Netflix queue,347618,15370.0,20260720174820,2026-07-20T17:48:20.005265
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",2002.0,16.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,3.8333333333333335,3.75,0.6055300708194983,0.6809690002052966,3.5,-0.3333333333333335,1,In Netflix queue,351817,12496.0,20260720174820,2026-07-20T17:48:20.005265
27744,"Facing Windows (Finestra di fronte, La) (2003)",2003.0,15.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,352343,29987.0,20260720174820,2026-07-20T17:48:20.005265
27746,Ginger Snaps: Unleashed (2004),2004.0,14.0,False,2,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,353489,10361.0,20260720174820,2026-07-20T17:48:20.005265
27751,'Salem's Lot (2004),2004.0,14.0,False,4,Drama,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,355987,36763.0,20260720174820,2026-07-20T17:48:20.005265
27762,Comic Book: The Movie (2004),2004.0,14.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,361462,25757.0,20260720174820,2026-07-20T17:48:20.005265
27768,Intimate Strangers (Confidences trop intimes) (2004),2004.0,14.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.75,3.75,1.0606601717798212,0.4222438924245534,3.75,0.0,0,,363532,21200.0,20260720174820,2026-07-20T17:48:20.005265
27769,Down to the Bone (2004),2004.0,14.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,363579,40876.0,20260720174820,2026-07-20T17:48:20.005265
27772,Ju-on: The Grudge (2002),2002.0,16.0,False,1,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2.583333333333333,2.75,0.4915960401250875,0.6809690002052966,2.0,-0.5833333333333335,0,,364385,11838.0,20260720174820,2026-07-20T17:48:20.005265
27773,Old Boy (2003),2003.0,15.0,False,2,Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39,4.089743589743589,4.0,0.8650509178183406,0.9330219667419422,4.333333333333333,0.2435897435897436,8,bizarre,364569,670.0,20260720174820,2026-07-20T17:48:20.005265
27776,Red Lights (Feux rouges) (2004),2004.0,14.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,365190,25500.0,20260720174820,2026-07-20T17:48:20.005265
27778,Ginger Snaps Back: The Beginning (2004),2004.0,14.0,False,2,Fantasy,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,365265,12583.0,20260720174820,2026-07-20T17:48:20.005265
27784,One Missed Call (Chakushin ari) (2003),2003.0,15.0,False,2,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.5,1.5,0.0,0.1787620611784028,1.5,0.0,0,,366292,9694.0,20260720174820,2026-07-20T17:48:20.005265
27788,"Jacket, The (2005)",2005.0,13.0,False,4,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,8,3.0,3.25,1.0,0.7376822007801273,3.25,0.25,0,,366627,9667.0,20260720174820,2026-07-20T17:48:20.005265
27790,Millions (2004),2004.0,14.0,False,5,Children,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3.5,3.5,0.5773502691896257,0.5981831246150687,4.0,0.5,2,religion,366777,13373.0,20260720174820,2026-07-20T17:48:20.005265
27793,Starship Troopers 2: Hero of the Federation (2004),2004.0,14.0,False,4,Action,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1.5,1.5,0.7071067811865476,0.4222438924245534,1.5,0.0,0,,367093,10304.0,20260720174820,2026-07-20T17:48:20.005265
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),2003.0,15.0,False,2,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,4.0,4.0,0.5640760748177663,0.8041983165674399,3.8333333333333335,-0.1666666666666665,0,,368909,9316.0,20260720174820,2026-07-20T17:48:20.005265
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),2003.0,15.0,False,4,Action,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,369060,11647.0,20260720174820,2026-07-20T17:48:20.005265
27803,"Sea Inside, The (Mar adentro) (2004)",2004.0,14.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4.0,4.25,0.7559289460184544,0.7376822007801273,3.75,-0.25,0,,369702,1913.0,20260720174820,2026-07-20T17:48:20.005265
27808,Spanglish (2004),2004.0,14.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,3.363636363636364,3.5,0.674199862463242,0.7902381441182509,4.0,0.6363636363636362,3,Adam Sandler,371246,2539.0,20260720174820,2026-07-20T17:48:20.005265
27815,"Chorus, The (Choristes, Les) (2004)",2004.0,14.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,3.909090909090909,3.5,0.8312094145936335,0.7902381441182509,3.5,-0.4090909090909091,0,,372824,5528.0,20260720174820,2026-07-20T17:48:20.005265
27816,Saints and Soldiers (2003),2003.0,15.0,False,4,Action,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,373283,10105.0,20260720174820,2026-07-20T17:48:20.005265
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",2003.0,15.0,False,2,Documentary,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4.0,4.0,0.0,0.4222438924245534,4.0,0.0,2,Animal movie,373861,1114.0,20260720174820,2026-07-20T17:48:20.005265
27821,"Interpreter, The (2005)",2005.0,13.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,3.25,3.25,0.5244044240850758,0.6809690002052966,3.0,-0.25,0,,373926,179.0,20260720174820,2026-07-20T17:48:20.005265
27822,Open Water (2003),2003.0,15.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,2.7,3.0,1.6431676725154984,0.6449907616505851,4.0,1.2999999999999998,0,,374102,83.0,20260720174820,2026-07-20T17:48:20.005265
27826,Touch of Pink (2004),2004.0,14.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,374277,55177.0,20260720174820,2026-07-20T17:48:20.005265
27829,Slasher (2004),2004.0,14.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,375073,26766.0,20260720174820,2026-07-20T17:48:20.005265
27830,"Bobby Jones, Stroke of Genius (2004)",2004.0,14.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,375104,24747.0,20260720174820,2026-07-20T17:48:20.005265
27831,Layer Cake (2004),2004.0,14.0,False,3,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,19,3.8157894736842106,4.0,0.5580354010024183,0.8641449394374872,3.75,-0.0657894736842106,7,British gangster,375912,4836.0,20260720174820,2026-07-20T17:48:20.005265
27834,"Return, The (Vozvrashcheniye) (2003)",2003.0,15.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4.333333333333333,4.5,0.2886751345948127,0.5299219872716074,4.333333333333333,0.0,1,fatherhood,376968,11190.0,20260720174820,2026-07-20T17:48:20.005265
