movieId,title,release_year,item_age_years,is_new_release,num_genres,primary_genre,genre_no_genres_listed,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_imax,genre_musical,genre_mystery,genre_romance,genre_sci_fi,genre_thriller,genre_war,genre_western,num_ratings,avg_rating,median_rating,rating_std,popularity_percentile,recent_avg_rating,rating_trend,num_tags,top_tag,imdb_id,tmdb_id,feature_version,computed_at
8914,Primer (2004),2004.0,14.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17,3.7941176470588234,4.0,0.8112263773411942,0.8503387394785465,3.5,-0.2941176470588234,1,time travel,390384,14337.0,20260720103410,2026-07-20T10:34:10.604849
8915,Stage Beauty (2004),2004.0,14.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,368658,26108.0,20260720103410,2026-07-20T10:34:10.604849
8916,Shall We Dance? (2004),2004.0,14.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3.0,3.0,0.5,0.5299219872716074,3.0,0.0,0,,358135,4380.0,20260720103410,2026-07-20T10:34:10.604849
8917,Team America: World Police (2004),2004.0,14.0,False,4,Action,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3.46875,3.75,1.135479861613156,0.916033668651201,3.625,0.15625,0,,372588,3989.0,20260720103410,2026-07-20T10:34:10.604849
8918,Eulogy (2004),2004.0,14.0,False,3,Comedy,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,349416,16358.0,20260720103410,2026-07-20T10:34:10.604849
8919,P.S. (2004),2004.0,14.0,False,4,Comedy,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,4.25,4.25,0.3535533905932738,0.42224389242455346,4.25,0.0,0,,380609,25313.0,20260720103410,2026-07-20T10:34:10.604849
8920,"Country Girl, The (1954)",1954.0,64.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,1,Oscar (Best Actress),46874,2438.0,20260720103410,2026-07-20T10:34:10.604849
8921,"Rose Tattoo, The (1955)",1955.0,63.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,48563,65550.0,20260720103410,2026-07-20T10:34:10.604849
8928,"Fearless Vampire Killers, The (1967)",1967.0,51.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3.6666666666666665,4.0,0.5773502691896257,0.5299219872716074,3.6666666666666665,0.0,0,,61655,3053.0,20260720103410,2026-07-20T10:34:10.604849
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",1986.0,32.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,90985,18499.0,20260720103410,2026-07-20T10:34:10.604849
8934,Bebe's Kids (1992),1992.0,26.0,False,3,Animation,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.1787620611784028,1.0,0.0,0,,103783,36616.0,20260720103410,2026-07-20T10:34:10.604849
8937,Friday Night Lights (2004),2004.0,14.0,False,2,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3.5625,3.5,0.6232117273791123,0.7376822007801273,3.25,-0.3125,0,,390022,13416.0,20260720103410,2026-07-20T10:34:10.604849
8938,Tarnation (2003),2003.0,15.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,2,parenthood,390538,1435.0,20260720103410,2026-07-20T10:34:10.604849
8939,"Final Cut, The (2004)",2004.0,14.0,False,2,Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3.6666666666666665,3.5,0.7637626158259734,0.5299219872716074,3.6666666666666665,0.0,0,,364343,11099.0,20260720103410,2026-07-20T10:34:10.604849
8943,Being Julia (2004),2004.0,14.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.75,1.75,1.0606601717798212,0.42224389242455346,1.75,0.0,1,stage,340012,18701.0,20260720103410,2026-07-20T10:34:10.604849
8946,Surviving Christmas (2004),2004.0,14.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.75,2.75,0.3535533905932738,0.42224389242455346,2.75,0.0,0,,252028,15566.0,20260720103410,2026-07-20T10:34:10.604849
8947,"Grudge, The (2004)",2004.0,14.0,False,3,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10,2.3,2.25,0.4830458915396479,0.7747382467665777,2.75,0.4500000000000002,0,,391198,1970.0,20260720103410,2026-07-20T10:34:10.604849
8948,Alfie (2004),2004.0,14.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2.3333333333333335,2.0,0.5773502691896258,0.5299219872716074,2.3333333333333335,0.0,0,,375173,8849.0,20260720103410,2026-07-20T10:34:10.604849
8949,Sideways (2004),2004.0,14.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,39,3.7435897435897436,4.0,0.9238919029372918,0.9330219667419422,3.8333333333333335,0.08974358974358987,1,wine,375063,9675.0,20260720103410,2026-07-20T10:34:10.604849
8950,The Machinist (2004),2004.0,14.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,38,3.986842105263158,4.0,0.7304833840652696,0.9304557585711353,4.0,0.013157894736842035,7,psychology,361862,4553.0,20260720103410,2026-07-20T10:34:10.604849
8951,Vera Drake (2004),2004.0,14.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3.0,3.5,1.4142135623730951,0.5981831246150687,3.0,0.0,1,abortion,383694,11109.0,20260720103410,2026-07-20T10:34:10.604849
8952,Falling Angels (2003),2003.0,15.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,365183,48678.0,20260720103410,2026-07-20T10:34:10.604849
8954,Lightning in a Bottle (2004),2004.0,14.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,396705,126148.0,20260720103410,2026-07-20T10:34:10.604849
8955,Undertow (2004),2004.0,14.0,False,3,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,360130,16131.0,20260720103410,2026-07-20T10:34:10.604849
8957,Saw (2004),2004.0,14.0,False,3,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,33,3.1818181818181817,3.5,1.2797593878964477,0.9187538493122562,3.1875,0.005681818181818343,7,Disturbing,387564,176.0,20260720103410,2026-07-20T10:34:10.604849
8958,Ray (2004),2004.0,14.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,3.6842105263157894,4.0,0.8029550685469662,0.8641449394374872,3.625,-0.05921052631578938,1,biopic,350258,1677.0,20260720103410,2026-07-20T10:34:10.604849
8959,Birth (2004),2004.0,14.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2.5,2.0,0.8660254037844386,0.5299219872716074,2.5,0.0,0,,337876,10740.0,20260720103410,2026-07-20T10:34:10.604849
8961,"Incredibles, The (2004)",2004.0,14.0,False,5,Action,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3.836,4.0,0.7587553475392148,0.9920447546704989,3.774193548387097,-0.06180645161290288,4,Disney,317705,9806.0,20260720103410,2026-07-20T10:34:10.604849
8964,Callas Forever (2002),2002.0,16.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,274407,47959.0,20260720103410,2026-07-20T10:34:10.604849
8965,"Polar Express, The (2004)",2004.0,14.0,False,5,Adventure,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11,3.1363636363636362,3.0,1.0744977685158097,0.7902381441182509,3.75,0.6136363636363638,0,,338348,5255.0,20260720103410,2026-07-20T10:34:10.604849
8966,Kinsey (2004),2004.0,14.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3.125,3.5,1.093813773650968,0.7376822007801273,2.5,-0.625,0,,362269,11184.0,20260720103410,2026-07-20T10:34:10.604849
8967,Seed of Chucky (Child's Play 5) (2004),2004.0,14.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1.75,1.75,1.0408329997330663,0.5981831246150687,2.0,0.25,0,,387575,11249.0,20260720103410,2026-07-20T10:34:10.604849
8968,After the Sunset (2004),2004.0,14.0,False,5,Action,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3.5833333333333335,3.5,0.8612007121842543,0.6809690002052966,3.5,-0.08333333333333348,0,,367479,10589.0,20260720103410,2026-07-20T10:34:10.604849
8969,Bridget Jones: The Edge of Reason (2004),2004.0,14.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,20,3.025,3.0,0.9101041004655516,0.870098542393759,2.7,-0.32499999999999973,0,,317198,9801.0,20260720103410,2026-07-20T10:34:10.604849
8970,Finding Neverland (2004),2004.0,14.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,3.609375,4.0,0.8398768630944003,0.916033668651201,3.3125,-0.296875,1,Peter Pan,308644,866.0,20260720103410,2026-07-20T10:34:10.604849
8972,National Treasure (2004),2004.0,14.0,False,5,Action,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,38,3.263157894736842,3.5,0.9133901959574144,0.9304557585711353,3.4444444444444446,0.1812865497076026,0,,368891,2059.0,20260720103410,2026-07-20T10:34:10.604849
8973,Bad Education (La mala educación) (2004),2004.0,14.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,3.75,4.0,1.0,0.7376822007801273,4.5,0.75,0,,275491,140.0,20260720103410,2026-07-20T10:34:10.604849
8974,"SpongeBob SquarePants Movie, The (2004)",2004.0,14.0,False,4,Adventure,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,3.0,1.4142135623730951,0.42224389242455346,3.0,0.0,0,,345950,11836.0,20260720103410,2026-07-20T10:34:10.604849
8977,Alexander (2004),2004.0,14.0,False,4,Action,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,2.2,2.5,0.9775252199076786,0.7747382467665777,2.5,0.2999999999999998,0,,346491,1966.0,20260720103410,2026-07-20T10:34:10.604849
8978,Christmas with the Kranks (2004),2004.0,14.0,False,2,Children,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,2.5,0.0,0.42224389242455346,2.5,0.0,0,,388419,13673.0,20260720103410,2026-07-20T10:34:10.604849
8979,Guerrilla: The Taking of Patty Hearst (2004),2004.0,14.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,1,Hearst,390299,174787.0,20260720103410,2026-07-20T10:34:10.604849
8981,Closer (2004),2004.0,14.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16,3.71875,4.0,0.7295832143536928,0.8424861424758776,3.5,-0.21875,0,,376541,2288.0,20260720103410,2026-07-20T10:34:10.604849
8982,I Am David (2003),2003.0,15.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.0,3.0,0.0,0.5299219872716074,3.0,0.0,0,,327919,15397.0,20260720103410,2026-07-20T10:34:10.604849
8983,House of Flying Daggers (Shi mian mai fu) (2004),2004.0,14.0,False,3,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25,3.52,3.5,0.6370504951205466,0.894220899199343,3.25,-0.27,1,martial arts,385004,9550.0,20260720103410,2026-07-20T10:34:10.604849
8984,Ocean's Twelve (2004),2004.0,14.0,False,4,Action,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,43,3.2906976744186047,3.5,1.0306756807085278,0.9424656128105112,3.45,0.15930232558139545,0,,349903,163.0,20260720103410,2026-07-20T10:34:10.604849
8985,Blade: Trinity (2004),2004.0,14.0,False,4,Action,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,14,2.857142857142857,3.0,1.0456608405245906,0.8258571135290494,2.3333333333333335,-0.5238095238095237,0,,359013,36648.0,20260720103410,2026-07-20T10:34:10.604849
8987,Bush's Brain (2004),2004.0,14.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,403910,33377.0,20260720103410,2026-07-20T10:34:10.604849
8989,Damn Yankees! (1958),1958.0,60.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,51516,41253.0,20260720103410,2026-07-20T10:34:10.604849
8998,That's Entertainment (1974),1974.0,44.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,1,In Netflix queue,72272,33740.0,20260720103410,2026-07-20T10:34:10.604849
9004,D.A.R.Y.L. (1985),1985.0,33.0,False,3,Adventure,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,88979,16248.0,20260720103410,2026-07-20T10:34:10.604849
9005,Fire in the Sky (1993),1993.0,25.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2.0,2.0,0.0,0.42224389242455346,2.0,0.0,0,,106912,15613.0,20260720103410,2026-07-20T10:34:10.604849
9008,"Invisible Man Returns, The (1940)",1940.0,78.0,False,2,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,32635,28421.0,20260720103410,2026-07-20T10:34:10.604849
9010,Love Me If You Dare (Jeux d'enfants) (2003),2003.0,15.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,4.1,4.5,1.0246950765959597,0.6449907616505851,3.0,-1.0999999999999996,1,cruel characters,364517,8424.0,20260720103410,2026-07-20T10:34:10.604849
9018,Control Room (2004),2004.0,14.0,False,2,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,4.333333333333333,4.0,0.5773502691896257,0.5299219872716074,4.333333333333333,0.0,1,journalism,391024,18889.0,20260720103410,2026-07-20T10:34:10.604849
25746,"Hunchback of Notre Dame, The (1923)",1923.0,95.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,14142,18987.0,20260720103410,2026-07-20T10:34:10.604849
25750,Sherlock Jr. (1924),1924.0,94.0,False,3,Comedy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3.0,3.0,1.4142135623730951,0.42224389242455346,3.0,0.0,0,,15324,992.0,20260720103410,2026-07-20T10:34:10.604849
25752,"Freshman, The (1925)",1925.0,93.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,15841,42359.0,20260720103410,2026-07-20T10:34:10.604849
25753,Greed (1924),1924.0,94.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,1,gold,15881,1405.0,20260720103410,2026-07-20T10:34:10.604849
25757,"Jazz Singer, The (1927)",1927.0,91.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,18037,939.0,20260720103410,2026-07-20T10:34:10.604849
25769,"Steamboat Bill, Jr. (1928)",1928.0,90.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,19421,25768.0,20260720103410,2026-07-20T10:34:10.604849
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",1929.0,89.0,False,1,Fantasy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4.5,4.5,0.5773502691896257,0.5981831246150687,5.0,0.5,3,mindfuck,20530,626.0,20260720103410,2026-07-20T10:34:10.604849
25773,Little Caesar (1931),1931.0,87.0,False,2,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,21079,27899.0,20260720103410,2026-07-20T10:34:10.604849
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),1932.0,86.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0,0.1787620611784028,0.5,0.0,0,,22718,48365.0,20260720103410,2026-07-20T10:34:10.604849
25788,Scarface (1932),1932.0,86.0,False,2,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.75,3.75,0.3535533905932738,0.42224389242455346,3.75,0.0,0,,23427,877.0,20260720103410,2026-07-20T10:34:10.604849
25795,Dinner at Eight (1933),1933.0,85.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,23948,39130.0,20260720103410,2026-07-20T10:34:10.604849
25797,Gold Diggers of 1933 (1933),1933.0,85.0,False,1,Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,24069,31511.0,20260720103410,2026-07-20T10:34:10.604849
25805,"Atalante, L' (1934)",1934.0,84.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0.0,0.1787620611784028,4.5,0.0,0,,24844,43904.0,20260720103410,2026-07-20T10:34:10.604849
25825,Fury (1936),1936.0,82.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,3.375,4.25,1.9311050377094114,0.5981831246150687,4.0,0.625,1,revenge,27652,14615.0,20260720103410,2026-07-20T10:34:10.604849
25826,Libeled Lady (1936),1936.0,82.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,27884,31773.0,20260720103410,2026-07-20T10:34:10.604849
25827,Mr. Deeds Goes to Town (1936),1936.0,82.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3.5,3.5,0.0,0.42224389242455346,3.5,0.0,0,,27996,24807.0,20260720103410,2026-07-20T10:34:10.604849
25833,Camille (1936),1936.0,82.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,28683,43874.0,20260720103410,2026-07-20T10:34:10.604849
25834,Captains Courageous (1937),1937.0,81.0,False,2,Adventure,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,28691,16515.0,20260720103410,2026-07-20T10:34:10.604849
25841,Stage Door (1937),1937.0,81.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4.166666666666667,4.0,0.2886751345948129,0.5299219872716074,4.166666666666667,0.0,1,show business,29604,43864.0,20260720103410,2026-07-20T10:34:10.604849
25850,Holiday (1938),1938.0,80.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3.0,4.0,2.179449471770337,0.5299219872716074,3.0,0.0,0,,30241,16274.0,20260720103410,2026-07-20T10:34:10.604849
25855,"Roaring Twenties, The (1939)",1939.0,79.0,False,3,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,0.00097515910490659,,,1,In Netflix queue,31867,37698.0,20260720103410,2026-07-20T10:34:10.604849
25856,Wuthering Heights (1939),1939.0,79.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3.25,3.25,0.3535533905932738,0.42224389242455346,3.25,0.0,0,,32145,3084.0,20260720103410,2026-07-20T10:34:10.604849
25865,"Letter, The (1940)",1940.0,78.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,1,In Netflix queue,32701,17801.0,20260720103410,2026-07-20T10:34:10.604849
25870,Here Comes Mr. Jordan (1941),1941.0,77.0,False,3,Comedy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,33712,38914.0,20260720103410,2026-07-20T10:34:10.604849
25886,Random Harvest (1942),1942.0,76.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4.0,4.0,0.7071067811865476,0.42224389242455346,4.0,0.0,1,made me cry,35238,22387.0,20260720103410,2026-07-20T10:34:10.604849
25887,Tales of Manhattan (1942),1942.0,76.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,35415,27655.0,20260720103410,2026-07-20T10:34:10.604849
25898,Day of Wrath (Vredens dag) (1943),1943.0,75.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.0,4.0,0.0,0.42224389242455346,4.0,0.0,0,,36506,41391.0,20260720103410,2026-07-20T10:34:10.604849
25905,"Miracle of Morgan's Creek, The (1944)",1944.0,74.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,37077,42879.0,20260720103410,2026-07-20T10:34:10.604849
25906,Mr. Skeffington (1944),1944.0,74.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,37094,43307.0,20260720103410,2026-07-20T10:34:10.604849
25923,Great Expectations (1946),1946.0,72.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,38574,14320.0,20260720103410,2026-07-20T10:34:10.604849
25927,"Stranger, The (1946)",1946.0,72.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,38991,20246.0,20260720103410,2026-07-20T10:34:10.604849
25937,Easter Parade (1948),1948.0,70.0,False,2,Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3.3333333333333335,3.5,0.28867513459481287,0.5299219872716074,3.3333333333333335,0.0,0,,40308,29380.0,20260720103410,2026-07-20T10:34:10.604849
25940,"Lady from Shanghai, The (1947)",1947.0,71.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,1,mirrors,40525,3766.0,20260720103410,2026-07-20T10:34:10.604849
25946,"Three Musketeers, The (1948)",1948.0,70.0,False,4,Action,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,40876,41609.0,20260720103410,2026-07-20T10:34:10.604849
25947,Unfaithfully Yours (1948),1948.0,70.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.1787620611784028,5.0,0.0,0,,40919,33115.0,20260720103410,2026-07-20T10:34:10.604849
25952,"Letter to Three Wives, A (1949)",1949.0,69.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,1,In Netflix queue,41587,45578.0,20260720103410,2026-07-20T10:34:10.604849
25959,Annie Get Your Gun (1950),1950.0,68.0,False,4,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2.5,2.5,0.0,0.1787620611784028,2.5,0.0,0,,42200,25209.0,20260720103410,2026-07-20T10:34:10.604849
25962,King Solomon's Mines (1950),1950.0,68.0,False,3,Action,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,42646,43388.0,20260720103410,2026-07-20T10:34:10.604849
25963,"Young and the Damned, The (Olvidados, Los) (1950)",1950.0,68.0,False,2,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,42804,800.0,20260720103410,2026-07-20T10:34:10.604849
25996,"Star Is Born, A (1954)",1954.0,64.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,47522,3111.0,20260720103410,2026-07-20T10:34:10.604849
25999,The Wild One (1953),1953.0,65.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,47677,28696.0,20260720103410,2026-07-20T10:34:10.604849
26002,Confidential Report (1955),1955.0,63.0,False,4,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,48393,44026.0,20260720103410,2026-07-20T10:34:10.604849
