2026-07-18 22:13:49,729 | INFO | Starting Data Validation Pipeline Test
2026-07-19 02:52:27,125 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\products_distributions.png
2026-07-19 02:52:28,806 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\products_heatmap.png
2026-07-19 03:06:38,460 | INFO | ================================================================================
2026-07-19 03:06:38,461 | INFO | DATA VALIDATION PIPELINE STARTED
2026-07-19 03:06:38,463 | INFO | ================================================================================
2026-07-19 03:06:38,465 | INFO | Starting validation for movies
2026-07-19 03:06:38,636 | INFO | Validation completed for movies: PASS (4/4 checks passed)
2026-07-19 03:06:38,700 | INFO | Starting validation for ratings
2026-07-19 03:06:38,962 | INFO | Validation completed for ratings: PASS (5/5 checks passed)
2026-07-19 03:06:38,963 | INFO | Starting validation for links
2026-07-19 03:06:38,985 | INFO | Validation completed for links: FAIL (2/4 checks passed)
2026-07-19 03:06:38,987 | INFO | Starting validation for tags
2026-07-19 03:06:39,002 | INFO | Validation completed for tags: PASS (4/4 checks passed)
2026-07-19 03:06:39,004 | INFO | ================================================================================
2026-07-19 03:06:39,005 | INFO | VALIDATION PHASE COMPLETED
2026-07-19 03:06:39,006 | INFO | ================================================================================
2026-07-19 03:06:39,007 | INFO | ================================================================================
2026-07-19 03:06:39,009 | INFO | DATA PROFILING PHASE STARTED
2026-07-19 03:06:39,011 | INFO | ================================================================================
2026-07-19 03:06:39,013 | INFO | Profiling dataset: movies
2026-07-19 03:06:39,184 | INFO | Profile generated for movies
2026-07-19 03:06:39,186 | INFO | Profiling dataset: ratings
2026-07-19 03:06:39,404 | INFO | Profile generated for ratings
2026-07-19 03:06:39,406 | INFO | Profiling dataset: links
2026-07-19 03:06:39,452 | INFO | Profile generated for links
2026-07-19 03:06:39,453 | INFO | Profiling dataset: tags
2026-07-19 03:06:39,496 | INFO | Profile generated for tags
2026-07-19 03:06:39,498 | INFO | ================================================================================
2026-07-19 03:06:39,499 | INFO | DATA PROFILING PHASE COMPLETED
2026-07-19 03:06:39,501 | INFO | ================================================================================
2026-07-19 03:06:39,503 | INFO | ================================================================================
2026-07-19 03:06:39,504 | INFO | REPORT GENERATION STARTED
2026-07-19 03:06:39,505 | INFO | ================================================================================
2026-07-19 03:06:39,506 | ERROR | reportlab not installed. Install with: pip install reportlab
2026-07-19 03:06:39,515 | INFO | HTML report generated: /mnt/f/DM4MLPROJECT/DM4ML-Group12/RecoMart-Recommendation-Pipeline/data/reports/DataQualityReport_20260719_030639.html
2026-07-19 03:06:39,517 | INFO | ================================================================================
2026-07-19 03:06:39,518 | INFO | REPORT GENERATION COMPLETED
2026-07-19 03:06:39,520 | INFO | ================================================================================
2026-07-19 03:06:40,502 | INFO | Validation results saved to: /mnt/f/DM4MLPROJECT/DM4ML-Group12/RecoMart-Recommendation-Pipeline/data/reports/validation_results.json
2026-07-19 03:06:40,504 | INFO | Report generated at: /mnt/f/DM4MLPROJECT/DM4ML-Group12/RecoMart-Recommendation-Pipeline/data/reports/DataQualityReport_20260719_030639.html
2026-07-19 03:08:13,336 | INFO | ================================================================================
2026-07-19 03:08:13,338 | INFO | API INGESTION STARTED
2026-07-19 03:08:13,340 | INFO | ================================================================================
2026-07-19 03:08:13,343 | INFO | API Request Attempt 1
2026-07-19 03:08:15,492 | INFO | API data stored at /mnt/f/DM4MLPROJECT/DM4ML-Group12/RecoMart-Recommendation-Pipeline/data/raw/api/products/2026/07/19/030815/products.json
2026-07-19 03:08:15,494 | INFO | ================================================================================
2026-07-19 03:08:15,495 | INFO | API INGESTION COMPLETED
2026-07-19 03:08:15,497 | INFO | ================================================================================
2026-07-19 03:08:15,507 | INFO | Metadata saved -> /mnt/f/DM4MLPROJECT/DM4ML-Group12/RecoMart-Recommendation-Pipeline/data/metadata/ingestion_metadata.json
2026-07-19 03:08:15,777 | INFO | Validating API data: products.json
2026-07-19 03:08:15,791 | INFO | Validation completed: 30 valid, 0 invalid out of 30
2026-07-19 03:08:15,792 | INFO | Profiling API dataset: products
2026-07-19 03:12:55,521 | WARNING | Matplotlib is building the font cache; this may take a moment.
2026-07-19 03:13:02,302 | INFO | generated new fontManager
2026-07-19 03:19:01,893 | INFO | Cleaning dataset: movies
2026-07-19 03:19:02,177 | INFO | Cleaning completed for movies: 0 rows dropped
2026-07-19 03:19:02,177 | INFO | Cleaning dataset: ratings
2026-07-19 03:19:02,258 | INFO | Cleaning completed for ratings: 0 rows dropped
2026-07-19 03:19:02,258 | INFO | Cleaning dataset: links
2026-07-19 03:19:02,313 | INFO | Cleaning completed for links: 8 rows dropped
2026-07-19 03:19:02,313 | INFO | Cleaning dataset: tags
2026-07-19 03:19:02,324 | INFO | Cleaning completed for tags: 0 rows dropped
2026-07-19 03:19:02,324 | INFO | Preprocessing dataset: movies
2026-07-19 03:19:02,389 | INFO | Preprocessing completed for movies
2026-07-19 03:19:02,403 | INFO | Preprocessing dataset: ratings
2026-07-19 03:19:02,426 | INFO | Preprocessing completed for ratings
2026-07-19 03:19:02,426 | INFO | Preprocessing dataset: links
2026-07-19 03:19:02,440 | INFO | Preprocessing completed for links
2026-07-19 03:19:02,440 | INFO | Preprocessing dataset: tags
2026-07-19 03:19:02,459 | INFO | Preprocessing completed for tags
2026-07-19 03:19:02,511 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\movies_processed.csv
2026-07-19 03:19:03,142 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\ratings_processed.csv
2026-07-19 03:19:03,192 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\links_processed.csv
2026-07-19 03:19:03,214 | INFO | Saved processed data: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\tags_processed.csv
2026-07-19 03:19:03,242 | INFO | Analyzing dataset: movies
2026-07-19 03:19:04,395 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\movies_distributions.png
2026-07-19 03:19:04,868 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\movies_heatmap.png
2026-07-19 03:19:04,869 | WARNING | No categorical columns found in movies
2026-07-19 03:19:04,870 | INFO | Analyzing dataset: ratings
2026-07-19 03:19:06,386 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\ratings_distributions.png
2026-07-19 03:19:06,834 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\ratings_heatmap.png
2026-07-19 03:19:06,836 | WARNING | No categorical columns found in ratings
2026-07-19 03:19:06,837 | INFO | Creating user-item interaction matrix
2026-07-19 03:19:07,042 | INFO | Interaction matrix shape: (610, 9724) (users x items)
2026-07-19 03:19:07,057 | INFO | Matrix sparsity: 98.32%
2026-07-19 03:19:08,241 | INFO | Saved sparsity plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\interactions_sparsity.png
2026-07-19 03:19:08,243 | INFO | Analyzing dataset: links
2026-07-19 03:19:09,566 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\links_distributions.png
2026-07-19 03:19:09,938 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\links_heatmap.png
2026-07-19 03:19:09,938 | WARNING | No categorical columns found in links
2026-07-19 03:19:09,938 | INFO | Analyzing dataset: tags
2026-07-19 03:19:11,085 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\tags_distributions.png
2026-07-19 03:19:11,473 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\tags_heatmap.png
2026-07-19 03:19:11,473 | WARNING | No categorical columns found in tags
2026-07-19 03:19:11,562 | INFO | Validating API data: products.json
2026-07-19 03:19:11,626 | INFO | Validation completed: 30 valid, 0 invalid out of 30
2026-07-19 03:19:11,626 | INFO | Profiling API dataset: products
2026-07-19 03:28:27,444 | INFO | Cleaning dataset: movies
2026-07-19 03:28:27,487 | INFO | Cleaning completed for movies: 0 rows dropped
2026-07-19 03:28:27,499 | INFO | Cleaning dataset: ratings
2026-07-19 03:28:27,586 | INFO | Cleaning completed for ratings: 0 rows dropped
2026-07-19 03:28:27,599 | INFO | Cleaning dataset: links
2026-07-19 03:28:27,682 | INFO | Cleaning completed for links: 8 rows dropped
2026-07-19 03:28:27,687 | INFO | Cleaning dataset: tags
2026-07-19 03:28:27,699 | INFO | Cleaning completed for tags: 0 rows dropped
2026-07-19 03:28:27,699 | INFO | Preprocessing dataset: movies
2026-07-19 03:28:27,765 | INFO | Preprocessing completed for movies
2026-07-19 03:28:27,765 | INFO | Preprocessing dataset: ratings
2026-07-19 03:28:27,801 | INFO | Preprocessing completed for ratings
2026-07-19 03:28:27,801 | INFO | Preprocessing dataset: links
2026-07-19 03:28:27,815 | INFO | Preprocessing completed for links
2026-07-19 03:28:27,815 | INFO | Preprocessing dataset: tags
2026-07-19 03:28:27,844 | INFO | Preprocessing completed for tags
2026-07-19 03:28:27,865 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\movies_processed.csv
2026-07-19 03:28:28,600 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\ratings_processed.csv
2026-07-19 03:28:28,652 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\links_processed.csv
2026-07-19 03:28:28,669 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\tags_processed.csv
2026-07-19 03:28:28,685 | INFO | Analyzing dataset: movies
2026-07-19 03:28:29,688 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\movies_distributions.png
2026-07-19 03:28:30,067 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\movies_heatmap.png
2026-07-19 03:28:30,067 | WARNING | No categorical columns found in movies
2026-07-19 03:28:30,067 | INFO | Analyzing dataset: ratings
2026-07-19 03:28:31,266 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\ratings_distributions.png
2026-07-19 03:28:31,652 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\ratings_heatmap.png
2026-07-19 03:28:31,652 | WARNING | No categorical columns found in ratings
2026-07-19 03:28:31,652 | INFO | Creating user-item interaction matrix
2026-07-19 03:28:31,766 | INFO | Interaction matrix shape: (610, 9724) (users x items)
2026-07-19 03:28:31,767 | INFO | Matrix sparsity: 98.32%
2026-07-19 03:28:32,733 | INFO | Saved sparsity plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\interactions_sparsity.png
2026-07-19 03:28:32,733 | INFO | Analyzing dataset: links
2026-07-19 03:28:33,400 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\links_distributions.png
2026-07-19 03:28:33,764 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\links_heatmap.png
2026-07-19 03:28:33,767 | WARNING | No categorical columns found in links
2026-07-19 03:28:33,767 | INFO | Analyzing dataset: tags
2026-07-19 03:28:35,145 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\tags_distributions.png
2026-07-19 03:28:35,594 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\tags_heatmap.png
2026-07-19 03:28:35,596 | WARNING | No categorical columns found in tags
2026-07-19 03:28:35,678 | INFO | Validating API data: products.json
2026-07-19 03:28:35,750 | INFO | Validation completed: 30 valid, 0 invalid out of 30
2026-07-19 03:28:35,750 | INFO | Profiling API dataset: products
2026-07-19 03:28:35,813 | INFO | Preprocessing dataset: products
2026-07-19 03:28:35,831 | INFO | Preprocessing completed for products
2026-07-19 03:28:38,300 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\products_distributions.png
2026-07-19 03:28:39,083 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\products_heatmap.png
2026-07-19 03:29:37,171 | INFO | Cleaning dataset: movies
2026-07-19 03:29:37,192 | INFO | Cleaning completed for movies: 0 rows dropped
2026-07-19 03:29:37,192 | INFO | Cleaning dataset: ratings
2026-07-19 03:29:37,271 | INFO | Cleaning completed for ratings: 0 rows dropped
2026-07-19 03:29:37,272 | INFO | Cleaning dataset: links
2026-07-19 03:29:37,272 | INFO | Cleaning completed for links: 8 rows dropped
2026-07-19 03:29:37,272 | INFO | Cleaning dataset: tags
2026-07-19 03:29:37,292 | INFO | Cleaning completed for tags: 0 rows dropped
2026-07-19 03:29:37,292 | INFO | Preprocessing dataset: movies
2026-07-19 03:29:37,342 | INFO | Preprocessing completed for movies
2026-07-19 03:29:37,342 | INFO | Preprocessing dataset: ratings
2026-07-19 03:29:37,358 | INFO | Preprocessing completed for ratings
2026-07-19 03:29:37,358 | INFO | Preprocessing dataset: links
2026-07-19 03:29:37,375 | INFO | Preprocessing completed for links
2026-07-19 03:29:37,375 | INFO | Preprocessing dataset: tags
2026-07-19 03:29:37,392 | INFO | Preprocessing completed for tags
2026-07-19 03:29:37,416 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\movies_processed.csv
2026-07-19 03:29:37,956 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\ratings_processed.csv
2026-07-19 03:29:38,008 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\links_processed.csv
2026-07-19 03:29:38,025 | INFO | Saved processed data: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\tags_processed.csv
2026-07-19 03:29:38,033 | INFO | Analyzing dataset: movies
2026-07-19 03:29:38,856 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\movies_distributions.png
2026-07-19 03:29:39,175 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\movies_heatmap.png
2026-07-19 03:29:39,175 | WARNING | No categorical columns found in movies
2026-07-19 03:29:39,175 | INFO | Analyzing dataset: ratings
2026-07-19 03:29:40,305 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\ratings_distributions.png
2026-07-19 03:29:40,688 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\ratings_heatmap.png
2026-07-19 03:29:40,689 | WARNING | No categorical columns found in ratings
2026-07-19 03:29:40,689 | INFO | Creating user-item interaction matrix
2026-07-19 03:29:40,872 | INFO | Interaction matrix shape: (610, 9724) (users x items)
2026-07-19 03:29:40,891 | INFO | Matrix sparsity: 98.32%
2026-07-19 03:29:41,959 | INFO | Saved sparsity plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\interactions_sparsity.png
2026-07-19 03:29:41,959 | INFO | Analyzing dataset: links
2026-07-19 03:29:42,672 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\links_distributions.png
2026-07-19 03:29:42,991 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\links_heatmap.png
2026-07-19 03:29:42,991 | WARNING | No categorical columns found in links
2026-07-19 03:29:42,991 | INFO | Analyzing dataset: tags
2026-07-19 03:29:44,121 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\tags_distributions.png
2026-07-19 03:29:44,487 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\tags_heatmap.png
2026-07-19 03:29:44,488 | WARNING | No categorical columns found in tags
2026-07-19 03:29:44,541 | INFO | Validating API data: products.json
2026-07-19 03:29:44,541 | INFO | Validation completed: 30 valid, 0 invalid out of 30
2026-07-19 03:29:44,547 | INFO | Profiling API dataset: products
2026-07-19 03:29:44,581 | INFO | Preprocessing dataset: products
2026-07-19 03:29:44,592 | INFO | Preprocessing completed for products
2026-07-19 03:29:46,671 | INFO | Saved distribution plot: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\products_distributions.png
2026-07-19 03:29:47,419 | INFO | Saved heatmap: F:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\products_heatmap.png
2026-07-19 03:30:42,046 | INFO | Preprocessing dataset: products
2026-07-19 03:30:42,099 | INFO | Preprocessing completed for products
2026-07-19 03:30:45,347 | INFO | Saved distribution plot: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\products_distributions.png
2026-07-19 03:30:46,118 | INFO | Saved heatmap: f:\DM4MLPROJECT\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\plots\products_heatmap.png
2026-07-19 19:18:13,313 | INFO | generated new fontManager
2026-07-19 19:21:02,535 | INFO | Starting data validation from c:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\raw
2026-07-19 19:21:02,540 | INFO | ================================================================================
2026-07-19 19:21:02,540 | INFO | DATA VALIDATION PIPELINE STARTED
2026-07-19 19:21:02,540 | INFO | ================================================================================
2026-07-19 19:21:02,541 | INFO | Starting validation for movies
2026-07-19 19:21:02,576 | INFO | Validation completed for movies: FAIL (3/4 checks passed)
2026-07-19 19:21:02,577 | INFO | Starting validation for ratings
2026-07-19 19:21:02,626 | INFO | Validation completed for ratings: PASS (5/5 checks passed)
2026-07-19 19:21:02,626 | INFO | Starting validation for links
2026-07-19 19:21:02,636 | INFO | Validation completed for links: FAIL (2/4 checks passed)
2026-07-19 19:21:02,636 | INFO | Starting validation for tags
2026-07-19 19:21:02,641 | INFO | Validation completed for tags: FAIL (3/4 checks passed)
2026-07-19 19:21:02,641 | INFO | ================================================================================
2026-07-19 19:21:02,641 | INFO | VALIDATION PHASE COMPLETED
2026-07-19 19:21:02,642 | INFO | ================================================================================
2026-07-19 19:21:02,642 | INFO | ================================================================================
2026-07-19 19:21:02,642 | INFO | DATA PROFILING PHASE STARTED
2026-07-19 19:21:02,642 | INFO | ================================================================================
2026-07-19 19:21:02,642 | INFO | Profiling dataset: movies
2026-07-19 19:21:02,686 | INFO | Profile generated for movies
2026-07-19 19:21:02,686 | INFO | Profiling dataset: ratings
2026-07-19 19:21:02,779 | INFO | Profile generated for ratings
2026-07-19 19:21:02,780 | INFO | Profiling dataset: links
2026-07-19 19:21:02,794 | INFO | Profile generated for links
2026-07-19 19:21:02,794 | INFO | Profiling dataset: tags
2026-07-19 19:21:02,809 | INFO | Profile generated for tags
2026-07-19 19:21:02,809 | INFO | ================================================================================
2026-07-19 19:21:02,810 | INFO | DATA PROFILING PHASE COMPLETED
2026-07-19 19:21:02,810 | INFO | ================================================================================
2026-07-19 19:21:02,810 | INFO | ================================================================================
2026-07-19 19:21:02,810 | INFO | REPORT GENERATION STARTED
2026-07-19 19:21:02,810 | INFO | ================================================================================
2026-07-19 19:21:02,810 | INFO | Generating PDF report: C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\reports\DataQualityReport_20260719_192102.pdf
2026-07-19 19:21:02,840 | INFO | Report successfully generated: C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\reports\DataQualityReport_20260719_192102.pdf
2026-07-19 19:21:02,841 | INFO | ================================================================================
2026-07-19 19:21:02,841 | INFO | REPORT GENERATION COMPLETED
2026-07-19 19:21:02,841 | INFO | ================================================================================
2026-07-19 19:21:02,844 | INFO | Validation results saved to: C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\reports\validation_results.json
2026-07-19 19:21:02,844 | INFO | Report generated at: C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\reports\DataQualityReport_20260719_192102.pdf
2026-07-19 19:21:02,844 | INFO | Starting data preparation from c:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\raw
2026-07-19 19:21:02,850 | INFO | Cleaning dataset: movies
2026-07-19 19:21:02,864 | INFO | Cleaning completed for movies: 0 rows dropped
2026-07-19 19:21:02,864 | INFO | Preprocessing dataset: movies
2026-07-19 19:21:03,156 | INFO | Preprocessing completed for movies
2026-07-19 19:21:03,184 | INFO | Cleaning dataset: ratings
2026-07-19 19:21:03,236 | INFO | Cleaning completed for ratings: 0 rows dropped
2026-07-19 19:21:03,236 | INFO | Preprocessing dataset: ratings
2026-07-19 19:21:03,257 | INFO | Preprocessing completed for ratings
2026-07-19 19:21:03,637 | INFO | Cleaning dataset: links
2026-07-19 19:21:03,646 | INFO | Cleaning completed for links: 8 rows dropped
2026-07-19 19:21:03,646 | INFO | Preprocessing dataset: links
2026-07-19 19:21:03,655 | INFO | Preprocessing completed for links
2026-07-19 19:21:03,686 | INFO | Cleaning dataset: tags
2026-07-19 19:21:03,691 | INFO | Cleaning completed for tags: 0 rows dropped
2026-07-19 19:21:03,691 | INFO | Preprocessing dataset: tags
2026-07-19 19:21:03,703 | INFO | Preprocessing completed for tags
2026-07-19 19:21:03,741 | INFO | Preparation summary saved to c:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\processed\preparation_summary.json
2026-07-19 20:03:33,144 | INFO | Starting data ingestion pipeline with output_path=c:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\raw
2026-07-19 20:03:33,145 | INFO | ================================================================================
2026-07-19 20:03:33,145 | INFO | CSV INGESTION STARTED
2026-07-19 20:03:33,145 | INFO | ================================================================================
2026-07-19 20:03:33,145 | INFO | ============================================================
2026-07-19 20:03:33,145 | INFO | Starting ingestion : movies
2026-07-19 20:03:33,198 | INFO | Source      : C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\dataset\movies.csv
2026-07-19 20:03:33,198 | INFO | Destination : C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\raw\csv\movies\2026\07\19\200333\movies.csv
2026-07-19 20:03:33,198 | INFO | Status      : SUCCESS
2026-07-19 20:03:33,198 | INFO | Completed ingestion : movies
2026-07-19 20:03:33,198 | INFO | ============================================================
2026-07-19 20:03:33,199 | INFO | ============================================================
2026-07-19 20:03:33,199 | INFO | Starting ingestion : ratings
2026-07-19 20:03:33,280 | INFO | Source      : C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\dataset\ratings.csv
2026-07-19 20:03:33,280 | INFO | Destination : C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\raw\csv\ratings\2026\07\19\200333\ratings.csv
2026-07-19 20:03:33,280 | INFO | Status      : SUCCESS
2026-07-19 20:03:33,280 | INFO | Completed ingestion : ratings
2026-07-19 20:03:33,280 | INFO | ============================================================
2026-07-19 20:03:33,280 | INFO | ============================================================
2026-07-19 20:03:33,280 | INFO | Starting ingestion : links
2026-07-19 20:03:33,326 | INFO | Source      : C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\dataset\links.csv
2026-07-19 20:03:33,326 | INFO | Destination : C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\raw\csv\links\2026\07\19\200333\links.csv
2026-07-19 20:03:33,326 | INFO | Status      : SUCCESS
2026-07-19 20:03:33,326 | INFO | Completed ingestion : links
2026-07-19 20:03:33,326 | INFO | ============================================================
2026-07-19 20:03:33,326 | INFO | ============================================================
2026-07-19 20:03:33,326 | INFO | Starting ingestion : tags
2026-07-19 20:03:33,356 | INFO | Source      : C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\dataset\tags.csv
2026-07-19 20:03:33,356 | INFO | Destination : C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\raw\csv\tags\2026\07\19\200333\tags.csv
2026-07-19 20:03:33,356 | INFO | Status      : SUCCESS
2026-07-19 20:03:33,356 | INFO | Completed ingestion : tags
2026-07-19 20:03:33,356 | INFO | ============================================================
2026-07-19 20:03:33,356 | INFO | ================================================================================
2026-07-19 20:03:33,356 | INFO | CSV INGESTION COMPLETED
2026-07-19 20:03:33,356 | INFO | ================================================================================
2026-07-19 20:03:33,356 | INFO | ================================================================================
2026-07-19 20:03:33,357 | INFO | API INGESTION STARTED
2026-07-19 20:03:33,357 | INFO | ================================================================================
2026-07-19 20:03:33,357 | INFO | API Request Attempt 1
2026-07-19 20:03:34,447 | INFO | API data stored at C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\raw\api\products\2026\07\19\200334\products.json
2026-07-19 20:03:34,447 | INFO | ================================================================================
2026-07-19 20:03:34,447 | INFO | API INGESTION COMPLETED
2026-07-19 20:03:34,447 | INFO | ================================================================================
2026-07-19 20:03:34,448 | INFO | Metadata saved -> C:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\metadata\ingestion_metadata.json
2026-07-19 20:03:34,448 | INFO | Starting data validation from c:\Users\saura\DM4ML-Group12\RecoMart-Recommendation-Pipeline\data\raw
2026-07-19 20:03:34,456 | INFO | ================================================================================
2026-07-19 20:03:34,456 | INFO | DATA VALIDATION PIPELINE STARTED
2026-07-19 20:03:34,456 | INFO | ================================================================================
2026-07-19 20:03:34,457 | INFO | Starting validation for movies
2026-07-19 20:03:34,478 | INFO | Validation completed for movies: FAIL (3/4 checks passed)
2026-07-19 20:03:34,478 | INFO | Starting validation for ratings
2026-07-19 20:03:34,558 | INFO | Validation completed for ratings: PASS (5/5 checks passed)
2026-07-19 20:03:34,559 | INFO | Starting validation for links
2026-07-19 20:03:34,570 | INFO | Validation completed for links: FAIL (2/4 checks passed)
2026-07-19 20:03:34,570 | INFO | Starting validation for tags
2026-07-19 20:03:34,579 | INFO | Validation completed for tags: FAIL (3/4 checks passed)
2026-07-19 20:03:34,579 | INFO | ================================================================================
2026-07-19 20:03:34,579 | INFO | VALIDATION PHASE COMPLETED
2026-07-19 20:03:34,579 | INFO | ================================================================================
2026-07-19 20:03:34,579 | INFO | ================================================================================
2026-07-19 20:03:34,579 | INFO | DATA PROFILING PHASE STARTED
2026-07-19 20:03:34,579 | INFO | ================================================================================
2026-07-19 20:03:34,579 | INFO | Profiling dataset: movies
2026-07-19 20:03:34,663 | INFO | Profile generated for movies
2026-07-19 20:03:34,664 | INFO | Profiling dataset: ratings
